session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,Cosa,Cosa (subcategories),start time,end time,elapsed time,total time,[Con Chi] Paziente,[Con Chi] Parente/badante,[Con Chi] Infermiere,[Con Chi] Medico/consulente,[Con Chi] OSS,[Con Chi] Specializzando,[Con Chi] Tecnico,[Con Chi] Altro,[Come] PC carrello,[Come] PC scrivania,[Come] Documenti,[Come] Telefono,[Come] Altro,Dove,ended by,multi with,num of multitask fragments,num of tasks in multi 1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,num of tasks in multi 4,multi task id 4,multi start 4,multi end 4,total overlapping time,is interrupting task?,interrupted by,num of interrupts,int task id 1,int start 1,int end 1,int task id 2,int start 2,int end 2,active 1,active 2,active 3,inactive 1,inactive 2,Participant: Age,Participant: Occupation,is session complete?
2018-11-08,41,127,p1,1,12:19:01,12:53:06,41_127_447,Spostamenti,0,12:51:33,12:51:59,00:00:26,00:00:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41_127_448,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:26,"","","","","","",TRUE
2018-11-08,41,127,p1,1,12:19:01,12:53:06,41_127_448,Terapia,Allestimento/Riordino/smaltimento,12:51:59,12:52:23,00:00:24,00:00:24,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,41_127_449,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:24,"","","","","","",TRUE
2018-11-08,41,127,p1,1,12:19:01,12:53:06,41_127_449,Terapia,Preparazione farmaco,12:52:23,12:52:43,00:00:20,00:00:20,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,41_127_450,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:20,"","","","","","",TRUE
2018-11-08,41,127,p1,1,12:19:01,12:53:06,41_127_450,Terapia,Somministrazione iniettabili,12:52:43,12:53:06,00:00:23,00:00:23,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:23,"","","","","","",TRUE
2018-11-08,4,128,p1,1,13:02:05,13:08:51,4_128_451,CuraDiretta,0,13:02:05,13:03:58,00:01:53,00:01:53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_128_452,1,2,4_128_452,13:03:39,13:03:58,"","","","","","","","","","","","",00:00:19,false,"",0,"","","","","","",00:01:53,"","","","","","",TRUE
2018-11-08,4,128,p1,1,13:02:05,13:08:51,4_128_452,ComProfessionale,0,13:03:39,13:06:25,00:02:46,00:01:28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,user,"4_128_451,4_128_454,4_128_455",3,2,4_128_451,13:03:39,13:03:58,2,4_128_454,13:04:59,13:05:19,2,4_128_455,13:05:57,13:06:25,"","","","",00:01:07,false,"4_128_453,4_128_455",2,4_128_453,13:04:04,13:04:52,4_128_455,13:05:27,13:05:57,00:00:25,00:00:35,00:00:28,00:00:48,00:00:30,"","",TRUE
2018-11-08,4,128,p1,1,13:02:05,13:08:51,4_128_453,CuraIndiretta,Problemi tecnici,13:04:04,13:04:52,00:00:48,00:00:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","",00:00:48,"","","","","","",TRUE
2018-11-08,4,128,p1,1,13:02:05,13:08:51,4_128_454,ComProfessionale,0,13:04:59,13:05:19,00:00:20,00:00:20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,user,4_128_452,1,2,4_128_452,13:04:59,13:05:19,"","","","","","","","","","","","",00:00:20,false,"",0,"","","","","","",00:00:20,"","","","","","",TRUE
2018-11-08,4,128,p1,1,13:02:05,13:08:51,4_128_455,ComProfessionale,0,13:05:27,13:06:28,00:01:01,00:01:01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4_128_456,4_128_452,1,2,4_128_452,13:05:57,13:06:25,"","","","","","","","","","","","",00:00:28,true,"",0,"","","","","","",00:01:01,"","","","","","",TRUE
2018-11-08,4,128,p1,1,13:02:05,13:08:51,4_128_456,Spostamenti,0,13:06:28,13:07:19,00:00:51,00:00:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_128_457,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:51,"","","","","","",TRUE
2018-11-08,4,128,p1,1,13:02:05,13:08:51,4_128_457,Terapia,Lettura prescrizione,13:07:19,13:07:42,00:00:23,00:00:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_128_458,1,2,4_128_458,13:07:28,13:07:42,"","","","","","","","","","","","",00:00:14,false,"",0,"","","","","","",00:00:23,"","","","","","",TRUE
2018-11-08,4,128,p1,1,13:02:05,13:08:51,4_128_458,Terapia,Preparazione farmaco,13:07:28,13:07:45,00:00:17,00:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_128_459,4_128_457,1,2,4_128_457,13:07:28,13:07:42,"","","","","","","","","","","","",00:00:14,false,"",0,"","","","","","",00:00:17,"","","","","","",TRUE
2018-11-08,4,128,p1,1,13:02:05,13:08:51,4_128_459,CuraDiretta,0,13:07:45,13:08:51,00:01:06,00:01:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:01:06,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_1,Terapia,Allestimento/Riordino/smaltimento,14:15:43,14:17:54,00:02:11,00:02:11,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,44_129_2,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:02:11,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_2,Terapia,Preparazione farmaco,14:17:54,14:18:13,00:00:19,00:00:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_3,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:19,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_3,Spostamenti,0,14:18:13,14:18:48,00:00:35,00:00:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_4,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:35,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_4,Terapia,Allestimento/Riordino/smaltimento,14:18:48,14:18:59,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_5,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:11,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_5,Terapia,Lettura prescrizione,14:18:59,14:19:28,00:00:29,00:00:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,44_129_6,1,2,44_129_6,14:19:07,14:19:28,"","","","","","","","","","","","",00:00:21,false,"",0,"","","","","","",00:00:29,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_6,Terapia,Preparazione farmaco,14:19:07,14:20:17,00:01:10,00:01:10,0,0,0,0,0,0,0,0,1,0,0,0,0,Stanze Servizio,44_129_7,44_129_5,1,2,44_129_5,14:19:07,14:19:28,"","","","","","","","","","","","",00:00:21,false,"",0,"","","","","","",00:01:10,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_7,Terapia,Allestimento/Riordino/smaltimento,14:20:17,14:21:33,00:01:16,00:01:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_9,44_129_8,1,2,44_129_8,14:20:32,14:20:56,"","","","","","","","","","","","",00:00:24,false,"",0,"","","","","","",00:01:16,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_8,CuraIndiretta,Altra documentazione,14:20:32,14:20:56,00:00:24,00:00:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,44_129_7,1,2,44_129_7,14:20:32,14:20:56,"","","","","","","","","","","","",00:00:24,false,"",0,"","","","","","",00:00:24,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_9,Terapia,Preparazione farmaco,14:21:33,14:23:07,00:01:34,00:01:34,0,0,0,0,0,0,0,0,1,0,0,0,0,Stanze Servizio,44_129_10,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:01:34,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_10,Terapia,Allestimento/Riordino/smaltimento,14:23:07,14:23:13,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_11,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:06,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_11,Terapia,Spunta STU somministrazione,14:23:13,14:23:58,00:00:45,00:00:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_12,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:45,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_12,Spostamenti,0,14:23:58,14:25:33,00:01:35,00:00:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,44_129_14,1,2,44_129_14,14:25:14,14:25:33,"","","","","","","","","","","","",00:00:19,false,44_129_13,1,44_129_13,14:24:16,14:25:14,"","","",00:00:18,00:00:19,"",00:00:58,"","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_13,CuraDiretta,0,14:24:16,14:24:51,00:00:35,00:00:35,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,44_129_14,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","",00:00:35,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_14,Terapia,Somministrazione iniettabili,14:24:51,14:25:57,00:01:06,00:01:06,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,44_129_15,44_129_12,1,2,44_129_12,14:24:51,14:25:33,"","","","","","","","","","","","",00:00:42,false,"",0,"","","","","","",00:01:06,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_15,Spostamenti,0,14:25:57,14:26:01,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_16,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:04,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_16,ComProfessionale,0,14:26:01,14:26:13,00:00:12,00:00:12,0,0,0,1,0,0,0,0,0,0,0,0,0,Stanza Paziente,44_129_17,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:12,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_17,Spostamenti,0,14:26:13,14:26:15,00:00:02,00:00:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_18,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:02,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_18,Terapia,Allestimento/Riordino/smaltimento,14:26:15,14:26:20,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_19,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:05,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_19,Spostamenti,0,14:26:20,14:26:27,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_20,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:07,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_20,Igiene Mani,0,14:26:27,14:26:38,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,44_129_21,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:11,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_21,Terapia,Allestimento/Riordino/smaltimento,14:26:38,14:27:40,00:01:02,00:01:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_22,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:01:02,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_22,Terapia,Preparazione farmaco,14:27:40,14:27:48,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,44_129_23,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:08,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_23,Spostamenti,0,14:27:48,14:28:04,00:00:16,00:00:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_24,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:16,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_24,Terapia,Somministrazione iniettabili,14:28:04,14:28:29,00:00:25,00:00:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_26,44_129_25,1,2,44_129_25,14:28:12,14:28:26,"","","","","","","","","","","","",00:00:14,false,"",0,"","","","","","",00:00:25,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_25,ComProfessionale,0,14:28:12,14:28:26,00:00:14,00:00:14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,user,44_129_24,1,2,44_129_24,14:28:12,14:28:26,"","","","","","","","","","","","",00:00:14,false,"",0,"","","","","","",00:00:14,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_26,Terapia,Allestimento/Riordino/smaltimento,14:28:29,14:29:01,00:00:32,00:00:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_27,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:32,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_27,Spostamenti,0,14:29:01,14:29:16,00:00:15,00:00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_28,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:15,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_28,Terapia,Allestimento/Riordino/smaltimento,14:29:16,14:33:31,00:04:15,00:04:15,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,44_129_29,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:04:15,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_29,Terapia,Lettura prescrizione,14:33:31,14:34:23,00:00:52,00:00:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_30,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:52,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_30,Terapia,Spunta STU somministrazione,14:34:23,14:34:44,00:00:21,00:00:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_31,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:21,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_31,CuraIndiretta,Altra documentazione,14:34:44,14:36:35,00:01:51,00:01:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_32,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:01:51,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_32,Spostamenti,0,14:36:35,14:37:11,00:00:36,00:00:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_33,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:36,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_33,ComProfessionale,0,14:37:11,14:37:31,00:00:20,00:00:20,0,0,0,1,0,0,0,0,0,0,0,0,0,Corridoio,44_129_34,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:20,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_34,Spostamenti,0,14:37:31,14:37:51,00:00:20,00:00:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_35,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:20,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_35,ComProfessionale,0,14:37:51,14:38:34,00:00:43,00:00:43,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,44_129_36,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:43,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_36,CuraDiretta,0,14:38:34,14:38:41,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_37,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:07,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_37,ComProfessionale,0,14:38:41,14:38:47,00:00:06,00:00:06,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,44_129_38,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:06,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_38,Igiene Mani,0,14:38:47,14:38:51,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_39,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:04,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_39,Spostamenti,0,14:38:51,14:38:58,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_40,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:07,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_40,ComProfessionale,0,14:38:58,14:39:09,00:00:11,00:00:11,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,44_129_41,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:11,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_41,CuraDiretta,0,14:39:09,14:39:17,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_42,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:08,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_42,Spostamenti,0,14:39:17,14:39:33,00:00:16,00:00:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_43,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:16,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_43,Terapia,Preparazione farmaco,14:39:33,14:39:43,00:00:10,00:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_44,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:10,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_44,Terapia,Lettura prescrizione,14:39:43,14:40:00,00:00:17,00:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_45,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:17,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_45,Terapia,Preparazione farmaco,14:40:00,14:40:08,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_46,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:08,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_46,Spostamenti,0,14:40:08,14:40:25,00:00:17,00:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_47,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:17,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_47,Terapia,Somministrazione iniettabili,14:40:25,14:40:36,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_48,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:11,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_48,Terapia,Spunta STU somministrazione,14:40:36,14:40:54,00:00:18,00:00:18,0,0,0,0,0,0,0,0,0,1,0,0,0,Corridoio,44_129_49,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:18,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_49,Terapia,Preparazione farmaco,14:40:54,14:42:46,00:01:52,00:01:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_53,"44_129_50,44_129_52",2,2,44_129_50,14:41:00,14:41:25,2,44_129_52,14:41:56,14:42:41,"","","","","","","","",00:01:10,false,44_129_51,1,44_129_51,14:41:33,14:41:48,"","","",00:00:39,00:00:58,"",00:00:15,"","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_50,ComProfessionale,0,14:41:00,14:41:25,00:00:25,00:00:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,44_129_49,1,2,44_129_49,14:41:00,14:41:25,"","","","","","","","","","","","",00:00:25,false,"",0,"","","","","","",00:00:25,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_51,ComProfessionale,0,14:41:33,14:41:48,00:00:15,00:00:15,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","",00:00:15,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_52,ComProfessionale,0,14:41:56,14:42:41,00:00:45,00:00:45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,user,44_129_49,1,2,44_129_49,14:41:56,14:42:41,"","","","","","","","","","","","",00:00:45,false,"",0,"","","","","","",00:00:45,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_53,Terapia,Allestimento/Riordino/smaltimento,14:42:46,14:42:57,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_54,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:11,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_54,Terapia,Preparazione farmaco,14:42:57,14:43:16,00:00:19,00:00:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_55,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:19,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_55,Spostamenti,0,14:43:16,14:43:28,00:00:12,00:00:12,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,44_129_56,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:12,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_56,Terapia,Somministrazione iniettabili,14:43:28,14:43:44,00:00:16,00:00:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_57,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:16,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_57,Terapia,Allestimento/Riordino/smaltimento,14:43:44,14:43:54,00:00:10,00:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_58,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:10,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_58,Igiene Mani,0,14:43:54,14:44:02,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_59,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:08,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_59,ComProfessionale,0,14:44:02,14:46:06,00:02:04,00:02:04,0,1,0,0,0,0,0,0,0,0,0,0,0,Corridoio,user,"44_129_60,44_129_61",2,2,44_129_60,14:44:12,14:44:59,2,44_129_61,14:45:56,14:46:06,"","","","","","","","",00:00:57,false,"",0,"","","","","","",00:02:04,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_60,Terapia,Preparazione farmaco,14:44:12,14:44:59,00:00:47,00:00:47,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,user,44_129_59,1,2,44_129_59,14:44:12,14:44:59,"","","","","","","","","","","","",00:00:47,false,"",0,"","","","","","",00:00:47,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_61,Terapia,Lettura prescrizione,14:45:56,14:46:11,00:00:15,00:00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_62,44_129_59,1,2,44_129_59,14:45:56,14:46:06,"","","","","","","","","","","","",00:00:10,false,"",0,"","","","","","",00:00:15,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_62,Spostamenti,0,14:46:11,14:46:14,00:00:03,00:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_63,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:03,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_63,CuraDiretta,0,14:46:14,14:46:20,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_64,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:06,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_64,Spostamenti,0,14:46:20,14:46:34,00:00:14,00:00:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_65,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:14,"","","","","","",TRUE
2018-11-08,44,129,p1,1,14:15:43,15:01:18,44_129_65,Terapia,Allestimento/Riordino/smaltimento,14:46:34,14:46:41,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_129_66,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:07,"","","","","","",TRUE
