session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,Cosa,Cosa (subcategories),start time,end time,elapsed time,total time,[Con Chi] Paziente,[Con Chi] Parente/badante,[Con Chi] Infermiere,[Con Chi] Medico/consulente,[Con Chi] OSS,[Con Chi] Specializzando,[Con Chi] Tecnico,[Con Chi] Altro,[Come] PC carrello,[Come] PC scrivania,[Come] Documenti,[Come] Telefono,[Come] Altro,Dove,ended by,multi with,num of multitask fragments,num of tasks in multi 1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,num of tasks in multi 4,multi task id 4,multi start 4,multi end 4,num of tasks in multi 5,multi task id 5,multi start 5,multi end 5,num of tasks in multi 6,multi task id 6,multi start 6,multi end 6,num of tasks in multi 7,multi task id 7,multi start 7,multi end 7,num of tasks in multi 8,multi task id 8,multi start 8,multi end 8,num of tasks in multi 9,multi task id 9,multi start 9,multi end 9,num of tasks in multi 10,multi task id 10,multi start 10,multi end 10,num of tasks in multi 11,multi task id 11,multi start 11,multi end 11,num of tasks in multi 12,multi task id 12,multi start 12,multi end 12,num of tasks in multi 13,multi task id 13,multi start 13,multi end 13,num of tasks in multi 14,multi task id 14,multi start 14,multi end 14,total overlapping time,is interrupting task?,interrupted by,num of interrupts,int task id 1,int start 1,int end 1,active 1,active 2,inactive 1,Participant: Age,Participant: Occupation,is session complete?
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2641,Terapia,Preparazione farmaco,15:30:41,15:31:13,00:00:32,00:00:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_505_2642,1,2,4_505_2642,15:30:56,15:31:13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:17,false,"",0,"","","",00:00:32,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2642,Supervisione/insegnamento,0,15:30:56,15:33:13,00:02:17,00:02:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,session,"4_505_2641,4_505_2643,4_505_2644,4_505_2645",4,2,4_505_2641,15:30:56,15:31:13,2,4_505_2643,15:31:15,15:31:53,2,4_505_2644,15:31:54,15:32:43,3,"4_505_2644,4_505_2645",15:32:43,15:33:13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:02:14,false,"",0,"","","",00:02:17,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2643,Terapia,Spunta STU somministrazione,15:31:15,15:31:53,00:00:38,00:00:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_505_2642,1,2,4_505_2642,15:31:15,15:31:53,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:38,false,"",0,"","","",00:00:38,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2644,ComProfessionale,0,15:31:54,15:33:13,00:01:19,00:01:19,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,session,"4_505_2642,4_505_2645",2,2,4_505_2642,15:31:54,15:32:43,3,"4_505_2642,4_505_2645",15:32:43,15:33:13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:19,false,"",0,"","","",00:01:19,"","","","",TRUE
2019-01-21,4,505,c1,3,14:54:28,15:33:13,4_505_2645,Terapia,Somministrazione iniettabili,15:32:43,15:33:13,00:00:30,00:00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,session,"4_505_2642,4_505_2644",1,3,"4_505_2642,4_505_2644",15:32:43,15:33:13,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:30,false,"",0,"","","",00:00:30,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2646,Terapia,Preparazione farmaco,15:34:23,15:34:50,00:00:27,00:00:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_506_2647,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:27,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2647,Terapia,Somministrazione iniettabili,15:34:50,15:36:51,00:02:01,00:02:01,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,4_506_2648,1,2,4_506_2648,15:35:34,15:36:51,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:17,false,"",0,"","","",00:02:01,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2648,ComProfessionale,0,15:35:34,15:37:00,00:01:26,00:01:26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4_506_2649,4_506_2647,1,2,4_506_2647,15:35:34,15:36:51,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:17,false,"",0,"","","",00:01:26,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2649,Terapia,Allestimento/Riordino/smaltimento,15:37:00,15:37:22,00:00:22,00:00:22,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,4_506_2650,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:22,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2650,ComProfessionale,0,15:37:22,15:38:28,00:01:06,00:01:06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4_506_2651,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:01:06,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2651,Terapia,Somministrazione pillole,15:38:28,15:40:07,00:01:39,00:01:39,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,4_506_2653,4_506_2652,1,2,4_506_2652,15:38:54,15:40:07,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:13,false,"",0,"","","",00:01:39,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2652,ComProfessionale,0,15:38:54,15:40:07,00:01:13,00:01:13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4_506_2653,4_506_2651,1,2,4_506_2651,15:38:54,15:40:07,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:13,false,"",0,"","","",00:01:13,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2653,Terapia,Lettura prescrizione,15:40:07,15:40:49,00:00:42,00:00:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_506_2654,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:42,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2654,Terapia,Preparazione farmaco,15:40:49,15:43:23,00:02:34,00:02:34,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,4_506_2657,"4_506_2655,4_506_2656",2,2,4_506_2655,15:41:23,15:41:49,2,4_506_2656,15:41:53,15:43:01,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:34,false,"",0,"","","",00:02:34,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2655,ComProfessionale,0,15:41:23,15:41:49,00:00:26,00:00:26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,user,4_506_2654,1,2,4_506_2654,15:41:23,15:41:49,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:26,false,"",0,"","","",00:00:26,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2656,ComProfessionale,0,15:41:53,15:43:01,00:01:08,00:01:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_506_2654,1,2,4_506_2654,15:41:53,15:43:01,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:08,false,"",0,"","","",00:01:08,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2657,Terapia,Somministrazione iniettabili,15:43:23,15:44:15,00:00:52,00:00:52,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,4_506_2658,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:52,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2658,Terapia,Lettura prescrizione,15:44:15,15:44:45,00:00:30,00:00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_506_2659,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:30,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2659,Terapia,Spunta STU somministrazione,15:44:45,15:46:21,00:01:36,00:01:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_506_2660,1,2,4_506_2660,15:45:01,15:46:21,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:20,false,"",0,"","","",00:01:36,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2660,ComProfessionale,0,15:45:01,15:49:31,00:04:30,00:04:30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4_506_2662,"4_506_2659,4_506_2661",2,2,4_506_2659,15:45:01,15:46:21,2,4_506_2661,15:46:25,15:49:31,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:04:26,false,"",0,"","","",00:04:30,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2661,Terapia,Preparazione farmaco,15:46:25,15:49:31,00:03:06,00:03:06,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,4_506_2662,4_506_2660,1,2,4_506_2660,15:46:25,15:49:31,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:03:06,false,"",0,"","","",00:03:06,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2662,Terapia,Preparazione farmaco,15:49:31,15:51:01,00:01:30,00:01:30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,user,4_506_2663,1,2,4_506_2663,15:49:43,15:51:01,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:18,false,"",0,"","","",00:01:30,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2663,ComProfessionale,0,15:49:43,15:51:37,00:01:54,00:01:54,1,0,1,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,"4_506_2662,4_506_2664",2,2,4_506_2662,15:49:43,15:51:01,2,4_506_2664,15:51:03,15:51:37,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:52,false,"",0,"","","",00:01:54,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2664,Terapia,Somministrazione pillole,15:51:03,15:51:38,00:00:35,00:00:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_506_2665,4_506_2663,1,2,4_506_2663,15:51:03,15:51:37,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:34,false,"",0,"","","",00:00:35,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2665,Terapia,Preparazione farmaco,15:51:38,15:51:47,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_506_2666,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:09,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2666,CuraDiretta,0,15:51:47,15:53:27,00:01:40,00:01:40,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,4_506_2667,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:01:40,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2667,Terapia,Somministrazione pillole,15:53:27,15:54:25,00:00:58,00:00:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_506_2668,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:58,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2668,Terapia,Preparazione farmaco,15:54:25,15:54:54,00:00:29,00:00:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_506_2669,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:29,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2669,Terapia,Autosomministrazione,15:54:54,15:55:16,00:00:22,00:00:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_506_2670,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:22,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2670,Terapia,Lettura prescrizione,15:55:16,15:56:32,00:01:16,00:01:16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4_506_2672,4_506_2671,1,2,4_506_2671,15:55:29,15:56:17,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:48,false,"",0,"","","",00:01:16,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2671,ComProfessionale,0,15:55:29,15:56:17,00:00:48,00:00:48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,user,4_506_2670,1,2,4_506_2670,15:55:29,15:56:17,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:48,false,"",0,"","","",00:00:48,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2672,Terapia,Spunta STU somministrazione,15:56:32,15:57:07,00:00:35,00:00:35,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,4_506_2673,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:35,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2673,Handover,Note su cartella clinica,15:57:07,15:57:15,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_506_2674,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:08,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2674,ComProfessionale,0,15:57:15,15:59:00,00:01:45,00:01:45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4_506_2677,"4_506_2675,4_506_2676",3,2,4_506_2675,15:57:26,15:58:15,3,"4_506_2675,4_506_2676",15:58:15,15:58:34,2,4_506_2676,15:58:34,15:59:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:34,false,"",0,"","","",00:01:45,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2675,Handover,Controllo Cartella Clinica,15:57:26,15:58:34,00:01:08,00:01:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"4_506_2674,4_506_2676",2,2,4_506_2674,15:57:26,15:58:15,3,"4_506_2674,4_506_2676",15:58:15,15:58:34,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:08,false,"",0,"","","",00:01:08,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2676,Terapia,Preparazione farmaco,15:58:15,15:59:00,00:00:45,00:00:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_506_2677,"4_506_2674,4_506_2675",2,3,"4_506_2674,4_506_2675",15:58:15,15:58:34,2,4_506_2674,15:58:34,15:59:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:45,false,"",0,"","","",00:00:45,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2677,Terapia,Preparazione farmaco,15:59:00,16:01:31,00:02:31,00:02:31,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,4_506_2681,"4_506_2678,4_506_2679,4_506_2680",4,2,4_506_2678,15:59:23,15:59:33,3,"4_506_2678,4_506_2679",15:59:33,16:00:04,2,4_506_2678,16:00:04,16:00:25,2,4_506_2680,16:01:22,16:01:31,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:11,false,"",0,"","","",00:02:31,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2678,ComProfessionale,0,15:59:23,16:00:25,00:01:02,00:01:02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,user,"4_506_2677,4_506_2679",3,2,4_506_2677,15:59:23,15:59:33,3,"4_506_2677,4_506_2679",15:59:33,16:00:04,2,4_506_2677,16:00:04,16:00:25,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:02,false,"",0,"","","",00:01:02,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2679,Terapia,Lettura prescrizione,15:59:33,16:00:04,00:00:31,00:00:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"4_506_2677,4_506_2678",1,3,"4_506_2677,4_506_2678",15:59:33,16:00:04,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:31,false,"",0,"","","",00:00:31,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2680,ComProfessionale,0,16:01:22,16:01:31,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_506_2681,4_506_2677,1,2,4_506_2677,16:01:22,16:01:31,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:09,false,"",0,"","","",00:00:09,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2681,Terapia,Lettura prescrizione,16:01:31,16:01:49,00:00:18,00:00:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_506_2682,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:18,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2682,ComProfessionale,0,16:01:49,16:02:03,00:00:14,00:00:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_506_2683,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:14,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2683,Terapia,Somministrazione iniettabili,16:02:03,16:05:01,00:02:58,00:02:58,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,"4_506_2684,4_506_2685",2,2,4_506_2684,16:03:22,16:03:31,2,4_506_2685,16:03:57,16:05:01,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:13,false,"",0,"","","",00:02:58,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2684,ComProfessionale,0,16:03:22,16:03:31,00:00:09,00:00:09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,user,4_506_2683,1,2,4_506_2683,16:03:22,16:03:31,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:09,false,"",0,"","","",00:00:09,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2685,Terapia,Somministrazione pillole,16:03:57,16:08:26,00:04:29,00:04:29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,session,"4_506_2683,4_506_2686",2,2,4_506_2683,16:03:57,16:05:01,2,4_506_2686,16:05:26,16:06:10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:01:48,false,"",0,"","","",00:04:29,"","","","",TRUE
2019-01-21,4,506,c1,4,15:34:23,16:08:26,4_506_2686,ComProfessionale,0,16:05:26,16:06:10,00:00:44,00:00:44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,user,4_506_2685,1,2,4_506_2685,16:05:26,16:06:10,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",00:00:44,false,"",0,"","","",00:00:44,"","","","",TRUE
